DESCRIPTOR_NAME,Owner,NAMESPACE,CODE_VALUE,SHORT_DESCRIPTION,DESCRIPTION
intervention_effectiveness_rating_descriptors,ed-fi,uri://ed-fi.org/InterventionEffectivenessRatingDescriptor,Mixed Effects,Mixed Effects,Mixed Effects
intervention_effectiveness_rating_descriptors,ed-fi,uri://ed-fi.org/InterventionEffectivenessRatingDescriptor,Negative Effects,Negative Effects,Negative Effects
intervention_effectiveness_rating_descriptors,ed-fi,uri://ed-fi.org/InterventionEffectivenessRatingDescriptor,No Discernible Effects,No Discernible Effects,No Discernible Effects
intervention_effectiveness_rating_descriptors,ed-fi,uri://ed-fi.org/InterventionEffectivenessRatingDescriptor,Other,Other,Other
intervention_effectiveness_rating_descriptors,ed-fi,uri://ed-fi.org/InterventionEffectivenessRatingDescriptor,Positive Effects,Positive Effects,Positive Effects
intervention_effectiveness_rating_descriptors,ed-fi,uri://ed-fi.org/InterventionEffectivenessRatingDescriptor,Potentially Negative Effects,Potentially Negative Effects,Potentially Negative Effects
intervention_effectiveness_rating_descriptors,ed-fi,uri://ed-fi.org/InterventionEffectivenessRatingDescriptor,Potentially Positive Effects,Potentially Positive Effects,Potentially Positive Effects
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,aar,Afar,Afar
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,abk,Abkhazian,Abkhazian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ace,Achinese,Achinese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ach,Acoli,Acoli
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ada,Adangme,Adangme
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ady,Adyghe,Adyghe
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,afa,Afro-Asiatic languages,Afro-Asiatic languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,afh,Afrihili,Afrihili
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,afr,Afrikaans,Afrikaans
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ain,Ainu,Ainu
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,aka,Akan,Akan
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,akk,Akkadian,Akkadian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,alb,Albanian,Albanian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ale,Aleut,Aleut
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,alg,Algonquian languages,Algonquian languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,alt,Southern Altai,Southern Altai
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,amh,Amharic,Amharic
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ang,"English, Old (ca.450-1100)","English, Old (ca.450-1100)"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,anp,Angika,Angika
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,apa,Apache languages,Apache languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ara,Arabic,Arabic
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,arc,Official Aramaic (700-300 BCE),Official Aramaic (700-300 BCE)
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,arg,Aragonese,Aragonese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,arm,Armenian,Armenian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,arn,Mapudungun,Mapudungun
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,arp,Arapaho,Arapaho
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,art,Artificial languages,Artificial languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,arw,Arawak,Arawak
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,asm,Assamese,Assamese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ast,Asturian,Asturian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ath,Athapascan languages,Athapascan languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,aus,Australian languages,Australian languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ava,Avaric,Avaric
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ave,Avestan,Avestan
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,awa,Awadhi,Awadhi
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,aym,Aymara,Aymara
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,aze,Azerbaijani,Azerbaijani
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bad,Banda languages,Banda languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bai,Bamileke languages,Bamileke languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bak,Bashkir,Bashkir
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bal,Baluchi,Baluchi
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bam,Bambara,Bambara
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ban,Balinese,Balinese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,baq,Basque,Basque
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bas,Basa,Basa
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bat,Baltic languages,Baltic languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bej,Beja,Beja
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bel,Belarusian,Belarusian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bem,Bemba,Bemba
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ben,Bengali,Bengali
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ber,Berber languages,Berber languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bho,Bhojpuri,Bhojpuri
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bih,Bihari languages,Bihari languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bik,Bikol,Bikol
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bin,Bini,Bini
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bis,Bislama,Bislama
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bla,Siksika,Siksika
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bnt,Bantu languages,Bantu languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bos,Bosnian,Bosnian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bra,Braj,Braj
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bre,Breton,Breton
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,btk,Batak languages,Batak languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bua,Buriat,Buriat
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bug,Buginese,Buginese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bul,Bulgarian,Bulgarian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,bur,Burmese,Burmese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,byn,Blin,Blin
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cad,Caddo,Caddo
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cai,Central American Indian languages,Central American Indian languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,car,Galibi Carib,Galibi Carib
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cat,Catalan,Catalan
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cau,Caucasian languages,Caucasian languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ceb,Cebuano,Cebuano
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cel,Celtic languages,Celtic languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cha,Chamorro,Chamorro
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chb,Chibcha,Chibcha
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,che,Chechen,Chechen
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chg,Chagatai,Chagatai
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chi,Chinese,Chinese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chk,Chuukese,Chuukese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chm,Mari,Mari
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chn,Chinook jargon,Chinook jargon
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cho,Choctaw,Choctaw
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chp,Chipewyan,Chipewyan
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chr,Cherokee,Cherokee
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chu,Church Slavic,Church Slavic
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chv,Chuvash,Chuvash
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,chy,Cheyenne,Cheyenne
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cmc,Chamic languages,Chamic languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cop,Coptic,Coptic
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cor,Cornish,Cornish
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cos,Corsican,Corsican
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cpe,"Creoles and pidgins, English based","Creoles and pidgins, English based"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cpf,"Creoles and pidgins, French-based","Creoles and pidgins, French-based"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cpp,"Creoles and pidgins, Portuguese-based","Creoles and pidgins, Portuguese-based"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cre,Cree,Cree
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,crh,Crimean Tatar,Crimean Tatar
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,crp,Creoles and pidgins,Creoles and pidgins
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,csb,Kashubian,Kashubian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cus,Cushitic languages,Cushitic languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,cze,Czech,Czech
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dak,Dakota,Dakota
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dan,Danish,Danish
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dar,Dargwa,Dargwa
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,day,Land Dayak languages,Land Dayak languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,del,Delaware,Delaware
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,den,Slave (Athapascan),Slave (Athapascan)
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dgr,Dogrib,Dogrib
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,din,Dinka,Dinka
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,div,Divehi,Divehi
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,doi,Dogri,Dogri
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dra,Dravidian languages,Dravidian languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dsb,Lower Sorbian,Lower Sorbian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dua,Duala,Duala
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dum,"Dutch, Middle (ca.1050-1350)","Dutch, Middle (ca.1050-1350)"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dut,Dutch,Dutch
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dyu,Dyula,Dyula
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,dzo,Dzongkha,Dzongkha
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,efi,Efik,Efik
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,egy,Egyptian (Ancient),Egyptian (Ancient)
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,eka,Ekajuk,Ekajuk
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,elx,Elamite,Elamite
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,eng,English,English
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,enm,"English, Middle (1100-1500)","English, Middle (1100-1500)"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,epo,Esperanto,Esperanto
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,est,Estonian,Estonian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ewe,Ewe,Ewe
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ewo,Ewondo,Ewondo
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fan,Fang,Fang
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fao,Faroese,Faroese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fat,Fanti,Fanti
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fij,Fijian,Fijian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fil,Filipino,Filipino
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fin,Finnish,Finnish
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fiu,Finno-Ugrian languages,Finno-Ugrian languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fon,Fon,Fon
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fre,French,French
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,frm,"French, Middle (ca.1400-1600)","French, Middle (ca.1400-1600)"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fro,"French, Old (842-ca.1400)","French, Old (842-ca.1400)"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,frr,Northern Frisian,Northern Frisian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,frs,Eastern Frisian,Eastern Frisian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fry,Western Frisian,Western Frisian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ful,Fulah,Fulah
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,fur,Friulian,Friulian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gaa,Ga,Ga
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gay,Gayo,Gayo
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gba,Gbaya,Gbaya
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gem,Germanic languages,Germanic languages
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,geo,Georgian,Georgian
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,ger,German,German
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gez,Geez,Geez
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gil,Gilbertese,Gilbertese
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gla,Gaelic,Gaelic
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gle,Irish,Irish
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,glg,Galician,Galician
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,glv,Manx,Manx
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gmh,"German, Middle High (ca.1050-1500)","German, Middle High (ca.1050-1500)"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,goh,"German, Old High (ca.750-1050)","German, Old High (ca.750-1050)"
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gon,Gondi,Gondi
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,gor,Gorontalo,Gorontalo
language_descriptors,ed-fi,uri://ed-fi.org/LanguageDescriptor,got,Gothic,Gothic
